#x y
0.070711 0.070711
0.141421 0.141421
0.211428 0.211329
0.280739 0.280441
0.349360 0.348767
0.417298 0.416313
0.484560 0.483087
0.551153 0.549098
0.617083 0.614352
0.682357 0.678857
0.746982 0.742621
0.810964 0.805651
0.874309 0.867954
0.937023 0.929538
0.999114 0.990410
1.060587 1.050577
1.121448 1.110045
1.181704 1.168822
1.241360 1.226915
1.300422 1.284330
1.358897 1.341074
1.416790 1.397155
1.474107 1.452578
1.530854 1.507349
1.587036 1.561477
1.642659 1.614966
1.697728 1.667824
1.752250 1.720056
1.806229 1.771669
1.859671 1.822668
1.912581 1.873061
1.964965 1.922853
2.016828 1.972050
2.068174 2.020658
2.119010 2.068683
2.169339 2.116130
2.219168 2.163006
2.268502 2.209316
2.317344 2.255066
2.365700 2.300261
2.413575 2.344906
2.460974 2.389008
2.507901 2.432572
2.554362 2.475603
2.600359 2.518106
2.645900 2.560086
2.690987 2.601550
2.735625 2.642501
2.779820 2.682946
2.823574 2.722888
2.866893 2.762333
2.909782 2.801287
2.952243 2.839753
2.994282 2.877738
3.035903 2.915244
3.077109 2.952278
3.117906 2.988844
3.158296 3.024947
3.198285 3.060591
3.237876 3.095781
3.277073 3.130521
3.315880 3.164816
3.354300 3.198670
3.392339 3.232088
3.429999 3.265074
3.467284 3.297632
3.504198 3.329766
3.540745 3.361482
3.576928 3.392782
3.612751 3.423672
3.648218 3.454154
3.683332 3.484234
3.718097 3.513915
3.752515 3.543201
3.786591 3.572096
3.820328 3.600604
3.853730 3.628729
3.886799 3.656475
3.919539 3.683845
3.951953 3.710843
3.984045 3.737474
4.015817 3.763739
4.047273 3.789644
4.078416 3.815191
4.109250 3.840385
4.139776 3.865229
4.169999 3.889726
4.199921 3.913880
4.229545 3.937693
4.258875 3.961171
4.287913 3.984315
4.316662 4.007130
4.345124 4.029618
4.373304 4.051782
4.401203 4.073627
4.428825 4.095155
4.456171 4.116369
4.483246 4.137273
4.510051 4.157869
4.536590 4.178160
4.562864 4.198151
4.588877 4.217842
4.614631 4.237239
4.640129 4.256343
4.665373 4.275157
4.690366 4.293684
4.715111 4.311928
4.739609 4.329891
4.763863 4.347575
4.787876 4.364984
4.811650 4.382120
4.835188 4.398987
4.858491 4.415586
4.881563 4.431920
4.904405 4.447992
4.927019 4.463805
4.949409 4.479361
4.971576 4.494663
4.993522 4.509713
5.015250 4.524513
5.036761 4.539067
5.058059 4.553377
5.079145 4.567444
5.100021 4.581273
5.120689 4.594864
5.141152 4.608220
5.161410 4.621344
5.181468 4.634238
5.201326 4.646904
5.220986 4.659345
5.240450 4.671562
5.259721 4.683558
5.278801 4.695336
5.297690 4.706896
5.316391 4.718242
5.334906 4.729376
5.353238 4.740300
5.371386 4.751015
5.389354 4.761524
5.407144 4.771829
5.424756 4.781932
5.442193 4.791835
5.459456 4.801540
5.476548 4.811049
5.493470 4.820364
5.510223 4.829486
5.526810 4.838419
5.543231 4.847163
5.559490 4.855720
5.575586 4.864093
5.591522 4.872283
5.607300 4.880292
5.622921 4.888122
5.638386 4.895774
5.653697 4.903251
5.668856 4.910554
5.683865 4.917684
5.698723 4.924645
5.713434 4.931436
5.727999 4.938060
5.742419 4.944519
5.756695 4.950815
5.770829 4.956948
5.784823 4.962920
5.798677 4.968734
5.812394 4.974390
5.825974 4.979891
5.839418 4.985237
5.852729 4.990430
5.865908 4.995473
5.878956 5.000365
5.891873 5.005110
5.904662 5.009708
5.917324 5.014160
5.929860 5.018469
5.942271 5.022635
5.954559 5.026661
5.966724 5.030547
5.978769 5.034294
5.990693 5.037905
6.002499 5.041381
6.014188 5.044722
6.025760 5.047931
6.037217 5.051008
6.048560 5.053955
6.059790 5.056773
6.070908 5.059464
6.081916 5.062028
6.092814 5.064468
6.103604 5.066784
6.114286 5.068977
6.124862 5.071048
6.135333 5.073000
6.145700 5.074833
6.155963 5.076548
6.166125 5.078146
6.176185 5.079629
6.186145 5.080998
6.196006 5.082254
6.205769 5.083397
6.215435 5.084430
6.225005 5.085353
6.234479 5.086168
6.243859 5.086874
6.253146 5.087474
6.262340 5.087969
6.271443 5.088359
6.280456 5.088646
6.289378 5.088831
6.298212 5.088914
6.306958 5.088897
6.315617 5.088780
6.324190 5.088566
6.332678 5.088254
6.341081 5.087845
6.349400 5.087341
6.357637 5.086742
6.365792 5.086050
6.373865 5.085266
6.381858 5.084389
6.389772 5.083422
6.397607 5.082365
6.405364 5.081219
6.413044 5.079985
6.420647 5.078664
6.428175 5.077256
6.435628 5.075763
6.443007 5.074185
6.450312 5.072524
6.457544 5.070779
6.464705 5.068952
6.471794 5.067044
6.478813 5.065056
6.485762 5.062988
6.492642 5.060840
6.499454 5.058615
6.506197 5.056312
6.512874 5.053933
6.519484 5.051478
6.526028 5.048948
6.532507 5.046343
6.538922 5.043665
6.545273 5.040914
6.551561 5.038091
6.557786 5.035197
6.563949 5.032231
6.570051 5.029196
6.576092 5.026092
6.582073 5.022919
6.587995 5.019678
6.593857 5.016369
6.599661 5.012995
6.605408 5.009554
6.611097 5.006048
6.616730 5.002477
6.622307 4.998842
6.627828 4.995144
6.633294 4.991384
6.638706 4.987561
6.644064 4.983677
6.649369 4.979732
6.654621 4.975726
6.659821 4.971661
6.664968 4.967537
6.670065 4.963355
6.675111 4.959114
6.680107 4.954817
6.685053 4.950462
6.689950 4.946052
6.694798 4.941585
6.699598 4.937064
6.704350 4.932488
6.709055 4.927859
6.713713 4.923175
6.718325 4.918439
6.722891 4.913651
6.727411 4.908811
6.731886 4.903919
6.736317 4.898976
6.740704 4.893984
6.745047 4.888941
6.749347 4.883849
6.753604 4.878708
6.757819 4.873519
6.761992 4.868282
6.766123 4.862997
6.770213 4.857666
6.774263 4.852288
6.778272 4.846864
6.782241 4.841395
6.786171 4.835881
6.790062 4.830322
6.793914 4.824719
6.797728 4.819072
6.801503 4.813381
6.805242 4.807648
6.808943 4.801872
6.812607 4.796055
6.816234 4.790196
6.819826 4.784295
6.823382 4.778354
6.826902 4.772372
6.830388 4.766350
6.833839 4.760289
6.837255 4.754189
6.840637 4.748050
6.843986 4.741872
6.847302 4.735656
6.850584 4.729403
6.853834 4.723112
6.857051 4.716785
6.860237 4.710421
6.863391 4.704021
6.866513 4.697585
6.869604 4.691113
6.872665 4.684606
6.875695 4.678065
6.878695 4.671489
6.881665 4.664879
