-5.050251 -10.202013
-5.101007 -10.408108
-5.152273 -10.618365
-5.204054 -10.832871
-5.256355 -11.051709
-5.309183 -11.274969
-5.362541 -11.502738
-5.416435 -11.735109
-5.470871 -11.972174
-5.525855 -12.214028
-5.581390 -12.460767
-5.637484 -12.712491
-5.694142 -12.969301
-5.751369 -13.231298
-5.809171 -13.498588
-5.867554 -13.771278
-5.926524 -14.049476
-5.986087 -14.333294
-6.046248 -14.622846
-6.107014 -14.918247
-6.168390 -15.219616
-6.230384 -15.527072
-6.293000 -15.840740
-6.356246 -16.160744
-6.420127 -16.487213
-6.484650 -16.820276
-6.549822 -17.160069
-6.615649 -17.506725
-6.682137 -17.860384
-6.749294 -18.221188
-6.817126 -18.589280
-6.885639 -18.964809
-6.954841 -19.347923
-7.024738 -19.738777
-7.095338 -20.137527
-7.166647 -20.544332
-7.238673 -20.959355
-7.311423 -21.382762
-7.384904 -21.814723
-7.459123 -22.255409
-7.534089 -22.704998
-7.609808 -23.163670
-7.686288 -23.631607
-7.763536 -24.108997
-7.841561 -24.596031
-7.920370 -25.092904
-7.999971 -25.599814
-8.080372 -26.116965
-8.161581 -26.644562
-8.243606 -27.182818
-8.326456 -27.731948
-8.410138 -28.292170
-8.494662 -28.863710
-8.580034 -29.446795
-8.666265 -30.041660
-8.753363 -30.648542
-8.841335 -31.267684
-8.930192 -31.899333
-9.019942 -32.543742
-9.110594 -33.201169
-9.202157 -33.871877
-9.294640 -34.556135
-9.388053 -35.254215
-9.482404 -35.966397
-9.577704 -36.692967
-9.673962 -37.434214
-9.771187 -38.190435
-9.869389 -38.961933
-9.968578 -39.749016
-10.068764 -40.552000
-10.169956 -41.371204
-10.272166 -42.206958
-10.375403 -43.059595
-10.479678 -43.929457
-10.585000 -44.816891
-10.691381 -45.722252
-10.798831 -46.645903
-10.907361 -47.588212
-11.016982 -48.549558
-11.127705 -49.530324
-11.239540 -50.530903
-11.352499 -51.551695
-11.466594 -52.593108
-11.581835 -53.655560
-11.698234 -54.739474
-11.815803 -55.845285
-11.934554 -56.973434
-12.054499 -58.124374
-12.175648 -59.298564
-12.298016 -60.496475
-12.421613 -61.718584
-12.546452 -62.965382
-12.672546 -64.237368
-12.799907 -65.535048
-12.928548 -66.858944
-13.058482 -68.209585
-13.189722 -69.587510
-13.322281 -70.993270
-13.456172 -72.427430
-13.591409 -73.890561
